STATE,DISTRICT,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,HARDNESS,QUALITY
Punjab,Fazilka,8.4,1525.0,48.0,171.0,257.0,230.0,10.0,0.0,380.0,72.0,49.0,205.0,8.6,0.86,15.0,520.0,Hard,Moderately Safe
Punjab,Fazilka,8.67,622.0,36.0,244.0,49.0,60.0,21.0,0.0,270.0,48.0,36.0,64.0,4.8,0.91,17.0,520.0,Hard,Moderately Safe
Punjab,Fazilka,8.73,578.0,24.0,268.0,35.0,0.0,4.3,0.0,240.0,36.0,36.0,30.0,8.8,0.76,17.0,520.0,Hard,Moderately Safe
Punjab,Fazilka,8.67,1495.0,60.0,415.0,42.0,350.0,70.0,0.0,230.0,36.0,34.0,285.0,61.0,1.7,21.0,520.0,Hard,Moderately Safe
Punjab,Fazilka,8.83,832.0,48.0,219.0,42.0,165.0,11.0,0.0,290.0,16.0,60.0,90.0,19.0,1.1,21.0,520.0,Hard,Moderately Safe
Punjab,Fazilka,8.52,1255.0,24.0,97.0,104.0,350.0,21.0,0.0,320.0,36.0,56.0,146.0,14.0,0.71,18.0,520.0,Hard,Moderately Safe
Punjab,Firozpur,8.91,1635.0,84.0,281.0,111.0,272.0,135.0,0.0,200.0,12.0,41.0,310.0,43.0,1.9,27.0,520.0,Hard,Moderately Safe
Punjab,Firozpur,8.81,951.0,48.0,158.0,62.0,195.0,18.0,0.0,300.0,16.0,63.0,98.0,9.5,0.41,26.0,520.0,Hard,Moderately Safe
Punjab,Firozpur,8.52,572.0,36.0,98.0,28.0,158.0,5.57,0.0,250.0,28.0,44.0,44.0,7.1,0.71,21.0,520.0,Hard,Moderately Safe
Punjab,Firozpur,8.78,920.0,10.0,158.0,79.0,298.0,0.0,0.0,330.0,24.0,66.0,104.0,16.0,0.31,21.0,520.0,Hard,Moderately Safe
Punjab,Firozpur,8.83,490.0,72.0,220.0,28.0,0.0,0.0,0.0,200.0,12.0,41.0,62.0,5.3,0.37,18.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,8.42,470.0,24.0,256.0,14.0,5.0,0.0,0.0,170.0,36.0,19.0,44.0,3.7,0.27,20.0,520.0,Hard,Safe
Punjab,Gurdaspur,8.51,400.0,36.0,171.0,7.1,2.0,0.0,0.0,120.0,28.0,12.0,41.0,3.3,0.24,20.0,520.0,Moderately,Moderately Safe
Punjab,Gurdaspur,8.82,970.0,96.0,268.0,64.0,0.0,19.0,0.0,190.0,20.0,34.0,140.0,4.1,0.32,29.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,8.56,350.0,24.0,146.0,28.0,0.0,4.4,0.0,170.0,12.0,34.0,14.0,3.1,0.24,19.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,7.99,700.0,0.0,207.0,92.0,0.0,70.0,0.0,250.0,52.0,29.0,47.0,5.5,0.24,18.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.72,350.0,24.0,159.0,21.0,0.0,1.5,0.0,130.0,12.0,24.0,28.0,5.8,0.42,27.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,8.69,410.0,24.0,159.0,36.0,0.0,20.0,0.0,170.0,16.0,32.0,25.0,5.7,0.17,25.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,8.48,380.0,24.0,134.0,36.0,0.0,17.0,0.0,170.0,32.0,22.0,18.0,4.9,0.36,20.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.25,500.0,0.0,232.0,36.0,0.0,56.0,0.0,220.0,48.0,24.0,26.0,4.1,0.37,24.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.54,300.0,24.0,110.0,28.0,0.0,3.5,0.0,150.0,28.0,19.0,8.0,4.6,0.41,21.0,520.0,Hard,Moderately Safe
Punjab,Gurdaspur,8.26,280.0,0.0,159.0,21.0,0.0,3.0,0.0,150.0,32.0,17.0,2.4,2.4,0.2,9.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.25,460.0,0.0,220.0,21.0,29.0,24.0,0.0,240.0,32.0,39.0,11.0,2.1,0.32,24.0,520.0,Hard,Safe
Punjab,Gurdaspur,8.48,370.0,36.0,146.0,21.0,0.0,2.0,0.0,170.0,32.0,22.0,17.0,3.1,0.28,23.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.21,130.0,0.0,67.0,14.0,0.0,0.3,0.0,60.0,12.0,7.3,6.4,1.4,0.15,8.0,520.0,Hard,Unsafe
Punjab,Gurdaspur,8.71,330.0,24.0,171.0,7.1,0.0,0.0,0.0,150.0,20.0,24.0,15.0,2.5,0.18,25.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.78,455.0,48.0,207.0,21.0,0.0,28.0,0.0,190.0,8.0,41.0,51.0,3.7,0.31,18.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.6,350.0,24.0,134.0,14.0,8.0,23.0,0.0,120.0,28.0,12.0,35.0,2.95,0.25,21.0,520.0,Moderately,Moderately Safe
Punjab,Hoshiarpur,8.38,1104.0,12.0,73.0,90.0,130.0,230.0,0.0,370.0,52.0,58.0,75.0,1.4,0.34,18.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.4,215.0,12.0,122.0,21.0,0.0,6.92,0.0,100.0,20.0,12.0,25.0,1.09,0.18,17.0,520.0,Moderately,Unsafe
Punjab,Hoshiarpur,8.5,320.0,48.0,146.0,14.0,0.0,0.0,0.0,140.0,24.0,19.0,37.0,2.61,0.22,22.0,520.0,Hard,Unsafe
Punjab,Hoshiarpur,8.52,247.0,24.0,85.0,14.0,0.0,10.0,0.0,110.0,44.0,0.0,12.0,1.85,0.15,20.0,520.0,Moderately,Moderately Safe
Punjab,Hoshiarpur,8.7,458.0,36.0,159.0,21.0,55.0,6.56,0.0,190.0,28.0,29.0,35.0,16.0,0.2,19.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.45,628.0,24.0,183.0,56.0,35.0,50.0,0.0,170.0,12.0,34.0,44.0,64.0,0.14,18.0,520.0,Hard,Safe
Punjab,Hoshiarpur,8.14,421.0,0.0,122.0,49.0,0.0,30.0,0.0,140.0,20.0,22.0,23.0,3.3,0.14,20.0,520.0,Hard,Unsafe
Punjab,Hoshiarpur,8.4,255.0,12.0,85.0,21.0,8.0,12.0,0.0,110.0,36.0,5.0,13.0,1.15,0.19,18.0,520.0,Moderately,Safe
Punjab,Hoshiarpur,8.32,648.0,12.0,98.0,63.0,36.0,113.0,0.0,250.0,24.0,46.0,32.0,1.7,0.16,17.0,520.0,Hard,Safe
Punjab,Hoshiarpur,8.5,290.0,24.0,134.0,6.9,12.0,12.0,0.0,150.0,40.0,12.0,15.0,3.2,0.16,20.0,520.0,Hard,Safe
Punjab,Hoshiarpur,8.05,502.0,0.0,244.0,28.0,0.0,36.0,0.0,180.0,20.0,32.0,40.0,3.9,0.24,22.0,520.0,Hard,Unsafe
Punjab,Hoshiarpur,8.5,398.0,24.0,110.0,35.0,40.0,4.6,0.0,140.0,24.0,19.0,39.0,1.42,0.22,21.0,520.0,Hard,Safe
Punjab,Hoshiarpur,8.75,360.0,36.0,171.0,14.0,0.0,1.25,0.0,110.0,20.0,15.0,50.0,2.9,0.38,19.0,520.0,Moderately,Moderately Safe
Punjab,Hoshiarpur,8.7,392.0,36.0,146.0,28.0,0.0,1.42,0.0,110.0,16.0,17.0,52.0,2.7,0.52,18.0,520.0,Moderately,Moderately Safe
Punjab,Hoshiarpur,8.9,518.0,48.0,268.0,14.0,0.0,10.0,0.0,200.0,16.0,39.0,57.0,5.3,0.45,19.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.5,333.0,24.0,85.0,28.0,10.0,19.0,0.0,120.0,24.0,15.0,24.0,4.6,0.16,20.0,520.0,Hard,Safe
Punjab,Hoshiarpur,8.7,350.0,36.0,159.0,14.0,0.0,0.0,0.0,130.0,8.0,27.0,36.0,4.2,0.22,22.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.5,242.0,24.0,122.0,6.9,0.0,8.03,0.0,110.0,20.0,15.0,19.0,6.6,0.26,21.0,520.0,Moderately,Unsafe
Punjab,Hoshiarpur,8.55,515.0,12.0,171.0,35.0,65.0,2.44,0.0,180.0,20.0,32.0,39.0,13.0,0.3,18.0,520.0,Hard,Moderately Safe
Punjab,Hoshiarpur,8.5,225.0,24.0,98.0,6.95,0.0,7.92,0.0,100.0,16.0,15.0,17.0,1.5,0.3,20.0,520.0,Moderately,Unsafe
Punjab,Hoshiarpur,8.4,286.0,36.0,110.0,6.95,0.0,13.0,0.0,100.0,16.0,15.0,33.0,1.7,0.28,18.0,520.0,Moderately,Unsafe
Punjab,Jalandhar,8.72,520.0,24.0,244.0,14.0,28.0,0.0,0.0,180.0,28.0,27.0,51.0,7.0,0.3,26.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.51,495.0,36.0,256.0,14.0,0.0,0.0,0.0,170.0,20.0,29.0,48.0,6.6,0.36,26.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.08,775.0,0.0,378.0,78.0,0.0,11.0,0.0,260.0,44.0,36.0,81.0,8.1,0.63,29.0,520.0,Hard,Unsafe
Punjab,Jalandhar,8.51,500.0,36.0,171.0,36.0,0.0,29.0,0.0,170.0,20.0,29.0,47.0,4.9,0.51,28.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.54,650.0,60.0,244.0,43.0,0.0,21.0,0.0,210.0,28.0,34.0,70.0,6.0,0.48,28.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.65,670.0,36.0,268.0,14.0,77.0,4.5,0.0,190.0,20.0,34.0,90.0,6.1,0.46,23.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,7.88,1190.0,0.0,207.0,163.0,43.0,200.0,0.0,440.0,40.0,83.0,81.0,7.2,0.18,30.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.76,440.0,24.0,183.0,14.0,34.0,3.0,0.0,150.0,20.0,24.0,46.0,4.0,0.43,22.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.18,650.0,0.0,195.0,64.0,106.0,11.0,0.0,310.0,56.0,41.0,29.0,6.5,0.18,31.0,520.0,Hard,Moderately Safe
Punjab,Jalandhar,8.11,880.0,0.0,171.0,142.0,19.0,80.0,0.0,270.0,56.0,32.0,74.0,6.7,0.23,28.0,520.0,Hard,Safe
Punjab,Jalandhar,8.48,750.0,36.0,207.0,114.0,0.0,4.2,0.0,210.0,8.0,46.0,75.0,6.6,0.24,29.0,520.0,Hard,Unsafe
Punjab,Jalandhar,8.45,440.0,24.0,159.0,14.0,58.0,0.0,0.0,180.0,28.0,27.0,33.0,3.9,0.42,25.0,520.0,Hard,Safe
Punjab,Jalandhar,8.39,752.0,24.0,281.0,50.0,19.0,62.0,0.0,130.0,24.0,17.0,128.0,5.4,0.32,20.0,520.0,Hard,Safe
Punjab,Jalandhar,8.67,690.0,48.0,281.0,28.0,24.0,12.0,0.0,190.0,52.0,15.0,91.0,7.0,0.27,26.0,520.0,Hard,Moderately Safe
Punjab,Kapurthala,8.16,926.0,0.0,183.0,149.0,53.0,62.0,0.0,300.0,52.0,41.0,81.0,2.1,0.25,28.0,520.0,Hard,Safe
Punjab,Kapurthala,8.51,390.0,24.0,146.0,43.0,0.0,0.6,0.0,150.0,44.0,10.0,32.0,4.3,0.49,23.0,520.0,Hard,Moderately Safe
Punjab,Kapurthala,8.91,860.0,48.0,268.0,71.0,77.0,0.0,0.0,70.0,16.0,7.3,190.0,6.3,0.23,19.0,520.0,Moderately,Moderately Safe
Punjab,Kapurthala,8.76,740.0,36.0,171.0,78.0,106.0,0.0,0.0,100.0,32.0,4.9,150.0,5.0,0.19,17.0,520.0,Moderately,Moderately Safe
Punjab,Kapurthala,8.81,870.0,72.0,293.0,36.0,77.0,0.0,0.0,210.0,12.0,44.0,128.0,9.5,0.25,24.0,520.0,Hard,Moderately Safe
Punjab,Kapurthala,8.51,490.0,60.0,134.0,28.0,29.0,0.0,0.0,210.0,32.0,32.0,33.0,5.0,0.49,23.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.65,535.0,24.0,207.0,35.0,0.0,34.0,0.0,190.0,16.0,36.0,42.0,7.6,0.42,19.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.7,415.0,24.0,207.0,14.0,5.0,20.0,0.0,170.0,16.0,32.0,32.0,12.0,0.45,21.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.72,435.0,12.0,171.0,14.0,8.0,45.0,0.0,150.0,8.0,32.0,31.0,7.4,0.2,21.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.55,425.0,36.0,134.0,6.9,0.0,60.0,0.0,190.0,16.0,36.0,15.0,5.5,0.12,22.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.45,395.0,12.0,134.0,14.0,35.0,27.0,0.0,170.0,28.0,24.0,16.0,5.3,0.28,23.0,520.0,Hard,Safe
Punjab,Ludhiana,8.35,245.0,12.0,85.0,14.0,18.0,1.02,0.0,120.0,32.0,10.0,5.5,0.62,0.3,22.0,520.0,Hard,Safe
Punjab,Ludhiana,8.55,540.0,24.0,73.0,35.0,30.0,52.0,0.0,180.0,32.0,24.0,20.0,3.5,0.75,21.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.6,652.0,24.0,159.0,63.0,8.0,50.0,0.0,240.0,60.0,22.0,29.0,4.5,0.5,19.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.8,715.0,36.0,244.0,35.0,0.0,74.0,0.0,190.0,12.0,39.0,81.0,7.5,0.65,23.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.7,685.0,36.0,207.0,49.0,12.0,40.0,0.0,170.0,8.0,36.0,45.0,62.0,0.3,21.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.5,725.0,24.0,146.0,69.0,105.0,1.05,0.0,250.0,24.0,46.0,52.0,7.5,0.2,23.0,520.0,Hard,Safe
Punjab,Ludhiana,8.55,312.0,12.0,146.0,6.9,8.0,18.0,0.0,140.0,20.0,22.0,13.0,5.06,0.46,25.0,520.0,Hard,Moderately Safe
Punjab,Ludhiana,8.28,610.0,0.0,366.0,21.0,0.0,28.0,0.0,160.0,28.0,22.0,87.0,5.8,0.62,19.0,520.0,Hard,Unsafe
Punjab,Ludhiana,8.8,590.0,48.0,195.0,28.0,0.0,70.0,0.0,210.0,8.0,46.0,55.0,6.9,0.28,22.0,520.0,Hard,Moderately Safe
Punjab,Mansa,8.85,796.0,72.0,244.0,6.7,258.0,0.44,0.0,270.0,8.0,60.0,152.0,3.7,1.5,19.0,520.0,Hard,Moderately Safe
Punjab,Mansa,9.01,948.0,72.0,305.0,57.0,38.0,2.0,0.0,80.0,16.0,9.73,190.0,4.96,2.0,16.0,520.0,Moderately,Unsafe
Punjab,Mansa,8.42,1964.0,60.0,330.0,262.0,285.0,32.0,0.0,340.0,32.0,63.0,330.0,9.9,0.67,20.0,520.0,Hard,Moderately Safe
Punjab,Mansa,8.85,2140.0,60.0,525.0,167.0,370.0,15.0,0.0,170.0,16.0,32.0,455.0,6.95,1.6,21.0,520.0,Hard,Moderately Safe
Punjab,Mansa,8.93,1794.0,72.0,317.0,174.0,235.0,25.0,0.0,210.0,56.0,17.0,290.0,48.0,3.0,16.0,520.0,Hard,Moderately Safe
Punjab,Mansa,8.55,625.0,24.0,195.0,70.0,0.0,26.0,0.0,170.0,40.0,17.0,58.0,22.0,0.84,15.0,520.0,Hard,Moderately Safe
Punjab,Moga,8.87,1175.0,72.0,476.0,56.0,5.0,15.0,0.0,180.0,8.0,39.0,195.0,6.0,1.2,23.0,520.0,Hard,Moderately Safe
Punjab,Moga,8.85,528.0,60.0,220.0,6.9,0.0,0.0,0.0,80.0,8.0,15.0,97.0,3.2,0.48,19.0,520.0,Moderately,Moderately Safe
Punjab,Moga,8.88,825.0,60.0,281.0,42.0,25.0,12.0,0.0,80.0,28.1,2.0,160.0,3.0,0.7,25.0,520.0,Moderately,Moderately Safe
Punjab,Moga,8.9,1172.0,60.0,391.0,42.0,118.0,0.0,0.0,70.0,12.0,10.0,245.0,3.0,0.8,18.0,520.0,Moderately,Moderately Safe
Punjab,Moga,8.95,1445.0,36.0,146.0,139.0,242.0,24.0,0.0,180.0,28.1,27.0,215.0,4.0,0.55,21.0,520.0,Hard,Moderately Safe
Punjab,Moga,8.97,1022.0,60.0,391.0,56.0,65.0,21.0,0.0,150.0,8.0,32.0,200.0,0.7,0.4,23.0,520.0,Hard,Moderately Safe
Punjab,Moga,8.92,1415.0,84.0,586.0,97.0,81.56324875731802,45.0,0.0,210.0,8.0,46.0,268.0,7.5,0.48,20.0,520.0,Hard,Moderately Safe
Punjab,Nawanshahar,8.85,547.0,36.0,281.0,21.0,8.0,13.0,0.0,100.0,8.0,19.0,110.0,3.1,0.32,19.0,520.0,Moderately,Moderately Safe
Punjab,Nawanshahar,8.8,668.0,36.0,232.0,49.0,0.0,80.0,0.0,250.0,8.0,56.0,60.0,5.5,0.11,21.0,520.0,Hard,Moderately Safe
Punjab,Nawanshahar,8.05,878.0,0.0,330.0,69.0,5.0,115.0,0.0,340.0,40.0,58.0,58.0,2.6,0.25,18.0,520.0,Hard,Moderately Safe
Punjab,Nawanshahar,8.8,740.0,72.0,159.0,56.0,72.0,1.07,0.0,190.0,16.0,36.0,94.0,14.0,0.3,18.0,520.0,Hard,Moderately Safe
Punjab,Nawanshahar,8.7,442.0,60.0,183.0,6.9,0.0,1.4,0.0,150.0,20.0,24.0,48.0,7.09,0.52,18.0,520.0,Hard,Moderately Safe
Punjab,Pathankot,8.39,380.0,24.0,183.0,14.0,0.0,9.5,0.0,200.0,36.0,27.0,6.1,7.1,0.28,18.0,520.0,Hard,Unsafe
Punjab,Pathankot,8.48,370.0,24.0,134.0,14.0,34.0,3.6,0.0,190.0,20.0,34.0,11.0,1.2,0.19,25.0,520.0,Hard,Safe
Punjab,Pathankot,8.43,395.0,18.0,153.0,36.0,0.0,22.0,0.0,160.0,24.0,24.0,26.0,4.3,0.26,34.0,520.0,Hard,Unsafe
Punjab,Pathankot,8.25,250.0,0.0,122.0,28.0,0.0,2.4,0.0,130.0,36.0,10.0,3.5,1.5,0.19,17.0,520.0,Hard,Unsafe
Punjab,Pathankot,8.25,160.0,0.0,61.0,28.0,0.0,1.8,0.0,70.0,20.0,4.9,9.0,1.0,0.17,19.0,520.0,Moderately,Unsafe
Punjab,Pathankot,8.45,480.0,36.0,207.0,21.0,0.0,0.2,0.0,190.0,24.0,32.0,29.0,1.3,0.79,21.0,520.0,Hard,Unsafe
Punjab,Patiala,8.4,1407.0,24.0,244.0,153.0,268.0,3.09,0.0,190.0,16.0,36.0,252.0,2.5,0.12,20.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.9,1980.0,48.0,537.0,264.0,170.0,0.37,0.0,160.0,12.0,32.0,420.0,4.2,1.4,19.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.7,847.0,48.0,305.0,42.0,70.0,0.0,0.0,190.0,12.0,39.0,124.0,5.4,0.5,21.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.72,1245.0,36.0,232.0,167.0,128.0,0.83,0.0,180.0,16.0,34.0,200.0,7.4,1.2,22.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.92,910.0,72.0,366.0,28.0,8.0,44.0,0.0,130.0,8.0,27.0,156.0,30.0,0.5,18.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.88,670.0,60.0,305.0,28.0,458.0,2.85,0.0,661.0,12.0,153.0,96.0,3.9,0.45,22.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.86,1600.0,36.0,317.0,160.0,278.0,8.82,0.0,240.0,12.0,51.0,275.0,8.5,0.75,19.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.4,1650.0,12.0,220.0,111.0,520.0,14.0,0.0,460.0,48.0,83.0,200.0,15.0,1.2,23.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.9,550.0,72.0,232.0,7.0,0.0,0.26,0.0,150.0,12.0,29.0,75.0,8.3,0.5,15.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.82,790.0,36.0,354.0,21.0,40.0,16.0,0.0,160.0,12.0,32.0,125.0,6.85,0.53,19.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.72,823.0,24.0,244.0,83.0,10.0,65.0,0.0,210.0,8.0,46.0,94.0,8.6,0.3,15.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.7,860.0,24.0,232.0,90.0,72.0,18.0,0.0,170.0,12.0,34.0,120.0,18.0,0.5,19.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.95,802.0,60.0,281.0,56.0,10.0,18.0,0.0,190.0,16.0,36.0,110.0,7.0,0.5,22.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.9,1010.0,48.0,366.0,104.0,10.0,14.0,0.0,250.0,8.0,56.0,135.0,8.0,0.45,21.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.8,800.0,48.0,293.0,56.0,0.0,45.0,0.0,230.0,16.0,46.0,92.0,9.5,0.8,18.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.6,1065.0,24.0,171.0,125.0,88.0,123.0,0.0,200.0,24.0,34.0,140.0,37.0,0.35,20.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.9,935.0,60.0,305.0,49.0,60.0,1.31,0.12,20.0,4.0,2.0,215.0,2.0,1.1,18.0,520.0,Soft,Moderately Safe
Punjab,Patiala,8.6,375.0,24.0,146.0,14.0,0.0,9.81,0.0,130.0,20.0,19.0,25.0,6.0,0.4,21.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.2,545.0,0.0,354.0,7.0,0.0,7.84,0.0,180.0,28.0,27.0,52.0,16.0,0.5,19.0,520.0,Hard,Unsafe
Punjab,Patiala,8.95,980.0,96.0,378.0,28.0,28.0,26.0,0.0,140.0,8.0,29.0,180.0,25.0,0.42,18.0,520.0,Hard,Moderately Safe
Punjab,Patiala,8.8,775.0,60.0,293.0,42.0,8.0,38.0,0.0,180.0,12.0,36.0,115.0,7.5,0.5,20.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.65,335.0,24.0,61.0,21.0,35.0,22.0,0.0,150.0,36.0,15.0,12.0,0.5,0.3,20.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.75,400.0,48.0,110.0,21.0,40.0,0.0,0.0,180.0,28.0,27.0,28.0,3.9,0.3,18.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.75,465.0,36.0,171.0,21.0,25.0,1.94,0.0,150.0,20.0,24.0,40.0,20.0,0.68,22.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.45,695.0,24.0,171.0,69.0,0.0,19.0,0.0,110.0,36.0,5.0,86.0,1.19,0.39,24.0,520.0,Moderately,Unsafe
Punjab,Roper,8.85,485.0,48.0,220.0,28.0,12.0,8.46,0.0,160.0,12.0,32.0,71.0,6.1,0.45,23.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.55,472.0,12.0,146.0,49.0,8.0,30.0,0.0,170.0,36.0,19.0,30.0,7.0,0.21,18.0,520.0,Hard,Moderately Safe
Punjab,Roper,8.7,754.0,36.0,403.0,21.0,0.0,16.0,0.0,180.0,8.0,39.0,115.0,3.6,0.7,21.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.6,682.0,48.0,256.0,49.0,5.0,40.0,0.0,250.0,16.0,51.0,65.0,7.5,0.3,18.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.92,850.0,36.0,305.0,56.0,10.0,75.0,0.0,210.0,12.0,44.0,110.0,10.0,0.32,18.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.7,390.0,36.0,85.0,14.0,60.0,0.89,0.0,120.0,12.0,22.0,43.0,4.6,0.38,19.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.85,725.0,60.0,317.0,21.0,0.0,16.0,0.0,160.0,12.0,32.0,110.0,6.8,0.52,23.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.87,576.0,48.0,232.0,14.0,0.0,21.0,0.0,70.0,8.0,12.0,108.0,3.0,0.55,19.0,520.0,Moderately,Moderately Safe
Punjab,Sangrur,8.95,1250.0,96.0,561.0,42.0,0.0,11.0,0.0,160.0,12.0,32.0,242.0,5.5,0.55,25.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.6,372.0,24.0,159.0,21.0,0.0,6.88,0.0,160.0,16.0,29.0,20.0,4.06,0.35,23.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.8,508.0,24.0,220.0,14.0,15.0,20.0,0.0,140.0,12.0,27.0,58.0,7.4,0.37,18.0,520.0,Hard,Moderately Safe
Punjab,Sangrur,8.2,740.0,0.0,342.0,63.0,0.0,55.0,0.0,220.0,36.1,32.0,87.0,7.1,0.44,21.0,520.0,Hard,Unsafe
Punjab,SAS Nagar,8.8,862.0,48.0,220.0,76.0,48.0,34.0,0.0,110.0,12.0,19.0,146.0,18.0,0.35,20.0,520.0,Moderately,Moderately Safe
Punjab,SAS Nagar,8.82,452.0,24.0,256.0,21.0,0.0,0.0,0.0,170.0,8.0,36.0,52.0,0.8,0.45,22.0,520.0,Hard,Moderately Safe
Punjab,SAS Nagar,8.87,902.0,72.0,500.0,28.0,0.0,0.0,0.0,160.0,8.0,34.0,189.0,2.6,0.72,21.0,520.0,Hard,Moderately Safe
Punjab,SAS Nagar,8.82,2600.0,84.0,488.0,361.0,282.0,85.0,0.0,370.0,16.0,80.0,444.0,64.0,0.56,20.0,520.0,Hard,Moderately Safe
Punjab,SAS Nagar,8.87,755.0,48.0,366.0,14.0,50.0,2.07,0.0,130.0,16.0,22.0,150.0,3.8,0.55,21.0,520.0,Hard,Moderately Safe
Punjab,SAS Nagar,8.72,497.0,36.0,159.0,14.0,15.0,7.69,0.0,120.0,12.0,22.0,52.0,1.6,0.32,19.0,520.0,Hard,Moderately Safe
Punjab,SAS Nagar,8.95,992.0,72.0,513.0,28.0,0.0,1.21,0.0,110.0,8.0,22.0,220.0,2.6,3.0,19.0,520.0,Moderately,Moderately Safe
Punjab,SAS Nagar,8.8,475.0,36.0,256.0,14.0,0.0,0.0,0.0,80.0,20.0,7.0,96.0,1.9,0.4,22.0,520.0,Moderately,Moderately Safe
Punjab,SAS Nagar,8.8,413.0,36.0,195.0,7.0,5.0,3.0,0.0,90.0,20.0,10.0,68.0,1.8,0.25,21.0,520.0,Moderately,Moderately Safe
Punjab,SAS Nagar,8.7,495.0,36.0,195.0,21.0,5.0,11.0,0.0,100.0,16.0,15.0,75.0,2.6,0.3,23.0,520.0,Moderately,Moderately Safe
Punjab,Taran Taran,8.91,1480.0,84.0,390.0,57.0,250.0,45.0,0.0,220.0,24.0,39.0,290.0,9.0,1.1,30.0,520.0,Hard,Moderately Safe
Punjab,Tarn Taran,8.41,840.0,48.0,366.0,28.0,48.0,4.4,0.0,190.0,28.0,29.0,130.0,9.6,0.63,24.0,520.0,Hard,Safe
Punjab,Tarn Taran,8.06,920.0,0.0,366.0,114.0,6.0,25.0,0.0,250.0,28.0,44.0,81.0,56.0,0.59,27.0,520.0,Hard,Safe
Punjab,Tarn Taran,8.47,1070.0,36.0,171.0,149.0,154.0,45.0,0.0,350.0,52.0,54.0,120.0,8.6,0.15,26.0,520.0,Hard,Moderately Safe
Punjab,Tarn Taran,8.62,500.0,36.0,171.0,21.0,43.0,15.0,0.0,220.0,24.0,39.0,30.0,6.6,0.39,27.0,520.0,Hard,Moderately Safe
